episode:1, reward: -50, mean reward: -4.78, score: -57.349297345650214, epsilon: 0.8855328648569292, total steps: 516
episode:1628, reward: -50, mean reward: -7.25, score: -50.73883376644832, epsilon: 0.5837191065232997, total steps: 13962
episode:1629, reward: -50, mean reward: -3.89, score: -66.19220579669333, epsilon: 0.5834167513716535, total steps: 13979
episode:1630, reward: -50, mean reward: -8.89, score: -53.360399972822705, epsilon: 0.5833100786890031, total steps: 13985
episode:1631, reward: -50, mean reward: -13.18, score: -52.70807476050197, epsilon: 0.5832389754188346, total steps: 13989
episode:1632, reward: -50, mean reward: -9.4, score: -56.38596977940344, epsilon: 0.5831323382878194, total steps: 13995
episode:1633, reward: -50, mean reward: -10.41, score: -52.06082489882235, epsilon: 0.5830434903023092, total steps: 14000
episode:1634, reward: -50, mean reward: -7.06, score: -56.47653128764837, epsilon: 0.5829013643225347, total steps: 14008
episode:1635, reward: -50, mean reward: -7.27, score: -58.17946934128318, epsilon: 0.5827592762379687, total steps: 14016
episode:1636, reward: -50, mean reward: -13.12, score: -52.4632143607778, epsilon: 0.5826882464032311, total steps: 14020
episode:1637, reward: -50, mean reward: -13.13, score: -52.50175664612233, epsilon: 0.582617226038507, total steps: 14024
episode:1638, reward: -50, mean reward: -7.28, score: -58.260411040613164, epsilon: 0.5824752137140481, total steps: 14032
episode:1639, reward: -50, mean reward: -17.32, score: -51.94884720791761, epsilon: 0.5824219688549641, total steps: 14035
episode:1640, reward: -50, mean reward: -17.3, score: -51.89172186085989, epsilon: 0.5823687293200998, total steps: 14038
episode:1641, reward: -50, mean reward: -6.6, score: -52.822047625617216, epsilon: 0.5822267832525978, total steps: 14046
episode:1642, reward: -50, mean reward: -2.03, score: -87.35952126391612, epsilon: 0.5814644713173333, total steps: 14089
episode:1643, reward: -50, mean reward: -17.1, score: -51.285513996943905, epsilon: 0.5814113275274353, total steps: 14092
episode:1644, reward: -50, mean reward: -5.56, score: -61.13182312441285, epsilon: 0.5812165124256267, total steps: 14103
episode:1645, reward: -50, mean reward: -17.09, score: -51.26533137949926, epsilon: 0.581163393430378, total steps: 14106
episode:1646, reward: -50, mean reward: -4.27, score: -63.98296698596289, epsilon: 0.5808978781180225, total steps: 14121
episode:1647, reward: -50, mean reward: -17.29, score: -51.87570563914299, epsilon: 0.5808447909846117, total steps: 14124
episode:1648, reward: -50, mean reward: -13.11, score: -52.43131862804691, epsilon: 0.5807740163975578, total steps: 14128
episode:1649, reward: -50, mean reward: -17.09, score: -51.257850227008305, epsilon: 0.5807209416496997, total steps: 14131
episode:1650, reward: -50, mean reward: -6.6, score: -52.76028455877879, epsilon: 0.5805794349336604, total steps: 14139
episode:1651, reward: -50, mean reward: -6.39, score: -57.52190722658759, epsilon: 0.5804202849768674, total steps: 14148
episode:1652, reward: -50, mean reward: -17.31, score: -51.93541666139086, epsilon: 0.5803672456003828, total steps: 14151
episode:1653, reward: -50, mean reward: -8.07, score: -56.50237450942839, epsilon: 0.5802435076797281, total steps: 14158
episode:1654, reward: -50, mean reward: -5.76, score: -57.61415233120346, epsilon: 0.5800667892985347, total steps: 14168
episode:1655, reward: -50, mean reward: -9.04, score: -54.227843263409014, epsilon: 0.579960786541304, total steps: 14174
episode:1656, reward: -50, mean reward: -10.37, score: -51.85751011872996, epsilon: 0.5798724671037048, total steps: 14179
episode:1657, reward: -50, mean reward: -10.79, score: -53.96336321640766, epsilon: 0.5797841623847851, total steps: 14184
episode:1658, reward: -50, mean reward: -4.29, score: -60.054469633666216, epsilon: 0.5795369874543084, total steps: 14198
episode:1659, reward: -50, mean reward: -9.25, score: -55.526528446446974, epsilon: 0.5794310906468513, total steps: 14204
episode:1660, reward: -50, mean reward: -3.82, score: -68.67029863104516, epsilon: 0.5791135272710028, total steps: 14222
episode:1661, reward: -50, mean reward: -9.25, score: -55.52451010841936, epsilon: 0.5790077151471138, total steps: 14228
episode:1662, reward: -50, mean reward: -8.06, score: -56.42474622915739, epsilon: 0.578884294413225, total steps: 14235
episode:1663, reward: -50, mean reward: -4.4, score: -57.17270553460469, epsilon: 0.5786551608681663, total steps: 14248
episode:1664, reward: -50, mean reward: -13.21, score: -52.84242575997156, epsilon: 0.578584678212332, total steps: 14252
episode:1665, reward: -50, mean reward: -9.08, score: -54.49228970303162, epsilon: 0.5784789718476783, total steps: 14258
episode:1666, reward: -50, mean reward: -13.16, score: -52.633599702920066, epsilon: 0.5784085126821473, total steps: 14262
episode:1667, reward: -50, mean reward: -13.26, score: -53.03534808443395, epsilon: 0.5783380629105456, total steps: 14266
episode:1668, reward: -50, mean reward: -13.26, score: -53.052096873429534, epsilon: 0.5782676225316205, total steps: 14270
episode:1669, reward: -50, mean reward: -13.31, score: -53.22523685711428, epsilon: 0.5781971915441196, total steps: 14274
episode:1670, reward: -50, mean reward: -7.15, score: -57.22210748254113, epsilon: 0.5780563577383834, total steps: 14282
episode:1671, reward: -50, mean reward: -4.11, score: -61.70855700969284, epsilon: 0.577792395555559, total steps: 14297
episode:1672, reward: -50, mean reward: -13.2, score: -52.79851682810154, epsilon: 0.577722027927431, total steps: 14301
episode:1673, reward: -50, mean reward: -17.74, score: -53.22522670481574, epsilon: 0.5776692583631605, total steps: 14304
episode:1674, reward: -50, mean reward: -16.72, score: -50.14798367391941, epsilon: 0.5776164940755826, total steps: 14307
episode:1675, reward: -50, mean reward: -13.21, score: -52.84704886250073, epsilon: 0.5775461498994218, total steps: 14311
episode:1676, reward: -50, mean reward: -13.64, score: -54.57617396621612, epsilon: 0.5774758151018592, total steps: 14315
episode:1677, reward: -50, mean reward: -2.84, score: -76.54666373028905, epsilon: 0.5770013004318988, total steps: 14342
episode:1678, reward: -50, mean reward: -17.29, score: -51.87476949590652, epsilon: 0.5769486029367742, total steps: 14345
episode:1679, reward: -50, mean reward: -8.17, score: -57.20643098724247, epsilon: 0.5768256626063519, total steps: 14352
episode:1680, reward: -50, mean reward: -13.11, score: -52.4293494466193, epsilon: 0.5767554238673578, total steps: 14356
episode:1681, reward: -50, mean reward: -9.28, score: -55.6922713165702, epsilon: 0.5766500833169905, total steps: 14362
episode:1682, reward: -50, mean reward: -3.41, score: -61.43546305220248, epsilon: 0.5763341880450588, total steps: 14380
episode:1683, reward: -50, mean reward: -13.2, score: -52.79531013753714, epsilon: 0.5762640148316376, total steps: 14384
episode:1684, reward: -50, mean reward: -7.2, score: -57.63700493295403, epsilon: 0.5761236964709621, total steps: 14392
episode:1685, reward: -50, mean reward: -7.25, score: -58.03692598755468, epsilon: 0.5759834155235275, total steps: 14400
episode:1686, reward: -50, mean reward: -17.31, score: -51.94109069965856, epsilon: 0.5759308198118045, total steps: 14403
episode:1687, reward: -50, mean reward: -9.05, score: -54.32154857971567, epsilon: 0.5758256441657573, total steps: 14409
episode:1688, reward: -50, mean reward: -8.04, score: -56.25866436510776, epsilon: 0.5757029658284812, total steps: 14416
episode:1689, reward: -50, mean reward: -13.37, score: -53.49288475108638, epsilon: 0.5756328767724117, total steps: 14420
episode:1690, reward: -50, mean reward: -3.51, score: -59.73383197564742, epsilon: 0.5753351025195805, total steps: 14437
episode:1691, reward: -50, mean reward: -5.62, score: -61.83484011514581, epsilon: 0.575142514958534, total steps: 14448
episode:1692, reward: -50, mean reward: -3.39, score: -67.73676229321661, epsilon: 0.5747925366209696, total steps: 14468
episode:1693, reward: -50, mean reward: -3.46, score: -65.73091310583266, epsilon: 0.5744602732422858, total steps: 14487
episode:1694, reward: -50, mean reward: -13.19, score: -52.776143197393495, epsilon: 0.5743903498675154, total steps: 14491
episode:1695, reward: -50, mean reward: -1.88, score: -107.38837543162276, epsilon: 0.5733949541281677, total steps: 14548
episode:1696, reward: -50, mean reward: -17.05, score: -51.15954782816016, epsilon: 0.5733426172496424, total steps: 14551
episode:1697, reward: -50, mean reward: -5.32, score: -58.488024918451444, epsilon: 0.5731507601326051, total steps: 14562
episode:1698, reward: -50, mean reward: -10.63, score: -53.1561425477078, epsilon: 0.5730635756048289, total steps: 14567
episode:1699, reward: -50, mean reward: -2.36, score: -80.2157513478209, epsilon: 0.5724711060153269, total steps: 14601
episode:1700, reward: -50, mean reward: -10.8, score: -54.013534420271654, epsilon: 0.5723840347537977, total steps: 14606
episode:1701, reward: -50, mean reward: -5.33, score: -58.65359532553059, epsilon: 0.5721925290525788, total steps: 14617
episode:1702, reward: -50, mean reward: -13.12, score: -52.49440358388438, epsilon: 0.5721229080235435, total steps: 14621
episode:1703, reward: -50, mean reward: -10.78, score: -53.91427332515852, epsilon: 0.5720358947901771, total steps: 14626
episode:1704, reward: -50, mean reward: -17.28, score: -51.83780419454679, epsilon: 0.5719836938107906, total steps: 14629
episode:1705, reward: -50, mean reward: -13.33, score: -53.31598579675433, epsilon: 0.571914100624598, total steps: 14633
episode:1706, reward: -50, mean reward: -3.52, score: -66.86700811066477, epsilon: 0.5715836596782141, total steps: 14652
episode:1707, reward: -50, mean reward: -10.63, score: -53.15047640863543, epsilon: 0.5714967363120829, total steps: 14657
episode:1708, reward: -50, mean reward: -2.99, score: -71.86697433291081, epsilon: 0.5710797057574966, total steps: 14681
episode:1709, reward: -50, mean reward: -8.94, score: -53.61837528571688, epsilon: 0.5709755002372445, total steps: 14687
episode:1710, reward: -50, mean reward: -13.16, score: -52.620286578659886, epsilon: 0.5709060414679004, total steps: 14691
episode:1711, reward: -50, mean reward: -10.38, score: -51.90850650197078, epsilon: 0.5708192310287266, total steps: 14696
episode:1712, reward: -50, mean reward: -9.31, score: -55.84794241758661, epsilon: 0.570715077598211, total steps: 14702
episode:1713, reward: -50, mean reward: -13.29, score: -53.16350992905532, epsilon: 0.5706456535495706, total steps: 14706
episode:1714, reward: -50, mean reward: -17.29, score: -51.85683184271933, epsilon: 0.5705935915873573, total steps: 14709
episode:1715, reward: -50, mean reward: -9.21, score: -55.28513497645545, epsilon: 0.5704894832802175, total steps: 14715
episode:1716, reward: -50, mean reward: -13.27, score: -53.09551293825318, epsilon: 0.5704200893088144, total steps: 14719
episode:1717, reward: -50, mean reward: -7.92, score: -55.443442072664524, epsilon: 0.5702986721205318, total steps: 14726
episode:1718, reward: -50, mean reward: -2.61, score: -67.79570625637119, epsilon: 0.569847941949314, total steps: 14752
episode:1719, reward: -50, mean reward: -9.11, score: -54.646286290426374, epsilon: 0.5697439827571897, total steps: 14758
episode:1720, reward: -50, mean reward: -7.23, score: -57.84771125262084, epsilon: 0.5696054028399314, total steps: 14766
episode:1721, reward: -50, mean reward: -4.25, score: -59.50570515852945, epsilon: 0.5693629768890609, total steps: 14780
episode:1722, reward: -50, mean reward: -7.73, score: -54.07591719474401, epsilon: 0.5692418063315682, total steps: 14787
episode:1723, reward: -50, mean reward: -1.33, score: -118.40598718236126, epsilon: 0.567703671667311, total steps: 14876
episode:1724, reward: -50, mean reward: -13.16, score: -52.65731625911738, epsilon: 0.5676346491126946, total steps: 14880
episode:1725, reward: -50, mean reward: -9.2, score: -55.202076474705834, epsilon: 0.5675311325348749, total steps: 14886
episode:1726, reward: -50, mean reward: -7.7, score: -53.865659857363696, epsilon: 0.5674103893578685, total steps: 14893
episode:1727, reward: -50, mean reward: -13.22, score: -52.892957363831286, epsilon: 0.5673414059049532, total steps: 14897
episode:1728, reward: -50, mean reward: -8.14, score: -56.95658382572476, epsilon: 0.5672207069923294, total steps: 14904
episode:1729, reward: -50, mean reward: -9.29, score: -55.75323044077513, epsilon: 0.5671172731946554, total steps: 14910
episode:1730, reward: -50, mean reward: -13.28, score: -53.131940087774396, epsilon: 0.56704832882129, total steps: 14914
episode:1731, reward: -50, mean reward: -9.17, score: -55.040427429323515, epsilon: 0.5669449294958029, total steps: 14920
episode:1732, reward: -50, mean reward: -13.04, score: -52.14906554166049, epsilon: 0.5668760081000653, total steps: 14924
episode:1733, reward: -50, mean reward: -8.17, score: -57.15783204504744, epsilon: 0.5667554177675944, total steps: 14931
episode:1734, reward: -50, mean reward: -2.73, score: -79.04211432963172, epsilon: 0.5662561288922553, total steps: 14960
episode:1735, reward: -50, mean reward: -1.95, score: -74.03044422089482, epsilon: 0.5656026184396552, total steps: 14998
episode:1736, reward: -50, mean reward: -6.01, score: -60.076739693270966, epsilon: 0.5654307795415828, total steps: 15008
episode:1737, reward: -50, mean reward: -2.78, score: -75.0834732793217, epsilon: 0.5649671005268503, total steps: 15035
episode:1738, reward: -50, mean reward: -6.33, score: -56.982831172967266, epsilon: 0.5648126335678947, total steps: 15044
episode:1739, reward: -50, mean reward: -4.31, score: -64.70191946731192, epsilon: 0.5645552915919659, total steps: 15059
episode:1740, reward: -50, mean reward: -4.97, score: -59.66492753951731, epsilon: 0.5643495106342644, total steps: 15071
episode:1741, reward: -50, mean reward: -8.01, score: -56.076953693583405, epsilon: 0.5642295097490975, total steps: 15078
episode:1742, reward: -50, mean reward: -4.33, score: -64.93734736524, epsilon: 0.5639724592622, total steps: 15093
episode:1743, reward: -50, mean reward: -7.3, score: -58.428808984411546, epsilon: 0.563835418212682, total steps: 15101
episode:1744, reward: -50, mean reward: -7.78, score: -54.47912523059678, epsilon: 0.5637155372684198, total steps: 15108
episode:1745, reward: -50, mean reward: -17.27, score: -51.808492007348676, epsilon: 0.563664168283185, total steps: 15111
episode:1746, reward: -50, mean reward: -50.0, score: -50, epsilon: 0.563647046429608, total steps: 15112
episode:1747, reward: -50, mean reward: -11.1, score: -55.52068775536664, epsilon: 0.5635614457221269, total steps: 15117
episode:1748, reward: -50, mean reward: -13.19, score: -52.7566589956684, epsilon: 0.563492975427485, total steps: 15121
episode:1749, reward: -50, mean reward: -13.14, score: -52.55347775289597, epsilon: 0.5634245142616072, total steps: 15125
episode:1750, reward: -50, mean reward: -6.52, score: -58.71633513840632, epsilon: 0.5632705100091216, total steps: 15134
episode:1751, reward: -50, mean reward: -10.55, score: -52.7260856836172, epsilon: 0.5631849720524811, total steps: 15139
episode:1752, reward: -50, mean reward: -17.31, score: -51.936859932053125, epsilon: 0.5631336561211152, total steps: 15142
episode:1753, reward: -50, mean reward: -17.71, score: -53.1428639541556, epsilon: 0.5630823453210858, total steps: 15145
episode:1754, reward: -50, mean reward: -5.07, score: -60.85409401877516, epsilon: 0.5628771534240727, total steps: 15157
episode:1755, reward: -50, mean reward: -5.95, score: -59.50631464662662, epsilon: 0.5627062228629409, total steps: 15167
episode:1756, reward: -50, mean reward: -13.51, score: -54.04953752172682, epsilon: 0.5626378665904119, total steps: 15171
episode:1757, reward: -50, mean reward: -7.12, score: -56.950964992333496, epsilon: 0.5625011813848252, total steps: 15179
episode:1758, reward: -50, mean reward: -7.0, score: -55.997116829463465, epsilon: 0.5623645326237673, total steps: 15187
episode:1759, reward: -50, mean reward: -7.24, score: -57.95160208305818, epsilon: 0.5622279202975207, total steps: 15195
episode:1760, reward: -50, mean reward: -5.11, score: -61.31945567499271, epsilon: 0.562023070102172, total steps: 15207
episode:1761, reward: -50, mean reward: -17.72, score: -53.16440671214541, epsilon: 0.5619718703551918, total steps: 15210
episode:1762, reward: -50, mean reward: -8.95, score: -53.67095422423826, epsilon: 0.5618694862198756, total steps: 15216
episode:1763, reward: -50, mean reward: -6.96, score: -55.65623005075318, epsilon: 0.5617330058884032, total steps: 15224
episode:1764, reward: -50, mean reward: -13.17, score: -52.69808399076146, epsilon: 0.5616647793694871, total steps: 15228
episode:1765, reward: -50, mean reward: -17.29, score: -51.868562288528, epsilon: 0.5616136154497888, total steps: 15231
episode:1766, reward: -50, mean reward: -7.25, score: -57.9921157915451, epsilon: 0.561477203341425, total steps: 15239
episode:1767, reward: -50, mean reward: -8.08, score: -56.53961626706398, epsilon: 0.5613578725831085, total steps: 15246
episode:1768, reward: -50, mean reward: -4.02, score: -64.24848386063256, epsilon: 0.5610852210979231, total steps: 15262
episode:1769, reward: -50, mean reward: -8.89, score: -53.368242610779234, epsilon: 0.5609830142747265, total steps: 15268
episode:1770, reward: -50, mean reward: -1.28, score: -103.38634740872273, epsilon: 0.5596052209941229, total steps: 15349
episode:1771, reward: -50, mean reward: -10.78, score: -53.92282268855868, epsilon: 0.559520293868081, total steps: 15354
episode:1772, reward: -50, mean reward: -7.68, score: -53.74095474162489, epsilon: 0.5594014196687077, total steps: 15361
episode:1773, reward: -50, mean reward: -8.87, score: -53.207324228647565, epsilon: 0.5592995495721232, total steps: 15367
episode:1774, reward: -50, mean reward: -17.4, score: -52.196802474453904, epsilon: 0.5592486221635788, total steps: 15370
episode:1775, reward: -50, mean reward: -5.64, score: -56.400402140819395, epsilon: 0.5590789009113045, total steps: 15380
episode:1776, reward: -50, mean reward: -3.92, score: -66.56048576189417, epsilon: 0.5587905045874638, total steps: 15397
episode:1777, reward: -50, mean reward: -13.64, score: -54.54644612243496, epsilon: 0.5587226703759001, total steps: 15401
episode:1778, reward: -50, mean reward: -7.93, score: -55.53349071491073, epsilon: 0.5586039822669636, total steps: 15408
episode:1779, reward: -50, mean reward: -17.19, score: -51.556631851553774, epsilon: 0.5585531244116719, total steps: 15411
episode:1780, reward: -50, mean reward: -17.31, score: -51.9168368263189, epsilon: 0.5585022716419117, total steps: 15414
episode:1781, reward: -50, mean reward: -6.0, score: -54.00420183691007, epsilon: 0.5583497438407333, total steps: 15423
episode:1782, reward: -50, mean reward: -4.15, score: -58.1304663456382, epsilon: 0.5581125693053035, total steps: 15437
episode:1783, reward: -50, mean reward: -5.72, score: -57.1522544018363, epsilon: 0.5579432266742081, total steps: 15447
episode:1784, reward: -50, mean reward: -10.47, score: -52.33359758764297, epsilon: 0.5578585765241376, total steps: 15452
episode:1785, reward: -50, mean reward: -4.12, score: -61.73291015557264, epsilon: 0.5576047107076185, total steps: 15467
episode:1786, reward: -50, mean reward: -10.88, score: -54.40543645883375, epsilon: 0.5575201169721744, total steps: 15472
episode:1787, reward: -50, mean reward: -7.36, score: -58.87864095001615, epsilon: 0.557384796317871, total steps: 15480
episode:1788, reward: -50, mean reward: -13.24, score: -52.94094185288408, epsilon: 0.5573171495215818, total steps: 15484
episode:1789, reward: -50, mean reward: -13.22, score: -52.88766870177301, epsilon: 0.5572495117442644, total steps: 15488
episode:1790, reward: -50, mean reward: -13.03, score: -52.11021894546957, epsilon: 0.5571818829847159, total steps: 15492
episode:1791, reward: -50, mean reward: -13.14, score: -52.57413222341749, epsilon: 0.5571142632417344, total steps: 15496
episode:1792, reward: -50, mean reward: -4.01, score: -60.137414898152954, epsilon: 0.5568607694888329, total steps: 15511
episode:1793, reward: -50, mean reward: -13.56, score: -54.24560005001905, epsilon: 0.5567931925581299, total steps: 15515
episode:1794, reward: -50, mean reward: -17.31, score: -51.93136730915799, epsilon: 0.5567425157727555, total steps: 15518
episode:1795, reward: -50, mean reward: -9.33, score: -55.99739139332996, epsilon: 0.5566411774037756, total steps: 15524
episode:1796, reward: -50, mean reward: -5.96, score: -59.5968680472501, epsilon: 0.5564723251549126, total steps: 15534
episode:1797, reward: -50, mean reward: -11.01, score: -55.039328324425895, epsilon: 0.5563879201346672, total steps: 15539
episode:1798, reward: -50, mean reward: -3.55, score: -67.36209737490908, epsilon: 0.5560673093227225, total steps: 15558
episode:1799, reward: -50, mean reward: -13.14, score: -52.565006785851025, epsilon: 0.5559998381796555, total steps: 15562
episode:1800, reward: -50, mean reward: -4.73, score: -61.499154858860464, epsilon: 0.5557806190840122, total steps: 15575
episode:1801, reward: -50, mean reward: -12.95, score: -51.81165560564662, epsilon: 0.5557131861637622, total steps: 15579
episode:1802, reward: -50, mean reward: -9.05, score: -54.31233306764091, epsilon: 0.5556120536401189, total steps: 15585
episode:1803, reward: -50, mean reward: -17.25, score: -51.75194352180182, epsilon: 0.5555614949627309, total steps: 15588
episode:1804, reward: -50, mean reward: -6.82, score: -54.53127295699345, epsilon: 0.5554266965379963, total steps: 15596
episode:1805, reward: -50, mean reward: -3.63, score: -65.3605843216659, epsilon: 0.5551235314786863, total steps: 15614
episode:1806, reward: -50, mean reward: -2.64, score: -73.85259510611913, epsilon: 0.5546523027902351, total steps: 15642
episode:1807, reward: -50, mean reward: -4.15, score: -62.22053059398374, epsilon: 0.5544000397098655, total steps: 15657
episode:1808, reward: -50, mean reward: -8.17, score: -57.16677232256774, epsilon: 0.5542823600970886, total steps: 15664
episode:1809, reward: -50, mean reward: -1.23, score: -98.13969223151692, epsilon: 0.5529393985480574, total steps: 15744
episode:1810, reward: -50, mean reward: -13.11, score: -52.422885188837995, epsilon: 0.5528723444319581, total steps: 15748
episode:1811, reward: -50, mean reward: -7.31, score: -58.449295843957486, epsilon: 0.552738263018426, total steps: 15756
episode:1812, reward: -50, mean reward: -17.26, score: -51.79068778621422, epsilon: 0.5526879917057316, total steps: 15759
episode:1813, reward: -50, mean reward: -6.03, score: -60.27642208463185, epsilon: 0.5525204569658377, total steps: 15769
episode:1814, reward: -50, mean reward: -5.98, score: -59.810627409612195, epsilon: 0.5523529780615505, total steps: 15779
episode:1815, reward: -50, mean reward: -13.2, score: -52.78539883918272, epsilon: 0.5522860021296369, total steps: 15783
episode:1816, reward: -50, mean reward: -17.3, score: -51.912009389604535, epsilon: 0.5522357760407703, total steps: 15786
episode:1817, reward: -50, mean reward: -5.89, score: -58.872518821028336, epsilon: 0.5520683920143109, total steps: 15796
episode:1818, reward: -50, mean reward: -7.14, score: -57.14549372347136, epsilon: 0.5519345249595078, total steps: 15804
episode:1819, reward: -50, mean reward: -6.28, score: -56.515055912599564, epsilon: 0.551783967186815, total steps: 15813
episode:1820, reward: -50, mean reward: -6.0, score: -60.0095478821124, epsilon: 0.5516167337382093, total steps: 15823
episode:1821, reward: -50, mean reward: -10.56, score: -52.81729542810157, epsilon: 0.551533137915765, total steps: 15828
episode:1822, reward: -50, mean reward: -17.43, score: -52.29183901160623, epsilon: 0.5514829871095555, total steps: 15831
episode:1823, reward: -50, mean reward: -8.33, score: -58.28550459119397, epsilon: 0.5513659880629829, total steps: 15838
episode:1824, reward: -50, mean reward: -6.87, score: -54.983070962375876, epsilon: 0.5512323082909278, total steps: 15846
episode:1825, reward: -50, mean reward: -6.34, score: -57.10064384715827, epsilon: 0.5510819611516391, total steps: 15855
episode:1826, reward: -50, mean reward: -5.94, score: -59.440274439099056, epsilon: 0.550914961666049, total steps: 15865
episode:1827, reward: -50, mean reward: -4.06, score: -56.8491841776397, epsilon: 0.5506812558861949, total steps: 15879
episode:1828, reward: -50, mean reward: -10.62, score: -53.106024468789684, epsilon: 0.5505978159637338, total steps: 15884
episode:1829, reward: -50, mean reward: -7.66, score: -53.62808444977588, epsilon: 0.5504810234330008, total steps: 15891
episode:1830, reward: -50, mean reward: -10.45, score: -52.26605554586526, epsilon: 0.5503976168798345, total steps: 15896
episode:1831, reward: -50, mean reward: -17.2, score: -51.607964044049496, epsilon: 0.5503475796200511, total steps: 15899
episode:1832, reward: -50, mean reward: -7.16, score: -57.28413814357229, epsilon: 0.550214171387374, total steps: 15907
episode:1833, reward: -50, mean reward: -4.8, score: -57.605938717161536, epsilon: 0.5500141257306177, total steps: 15919
episode:1834, reward: -50, mean reward: -13.12, score: -52.473558869493814, epsilon: 0.5499474616248927, total steps: 15923
episode:1835, reward: -50, mean reward: -13.18, score: -52.728258434500106, epsilon: 0.5498808064071227, total steps: 15927
episode:1836, reward: -50, mean reward: -9.24, score: -55.43798208993401, epsilon: 0.549780840242791, total steps: 15933
episode:1837, reward: -50, mean reward: -13.22, score: -52.8903628654686, epsilon: 0.5497142072397242, total steps: 15937
episode:1838, reward: -50, mean reward: -17.01, score: -51.03542265617739, epsilon: 0.5496642383174879, total steps: 15940
episode:1839, reward: -50, mean reward: -17.71, score: -53.12689256635342, epsilon: 0.5496142743918941, total steps: 15943
episode:1840, reward: -50, mean reward: -10.91, score: -54.526561307231106, epsilon: 0.5495310122848638, total steps: 15948
episode:1841, reward: -50, mean reward: -13.38, score: -53.53286194933284, epsilon: 0.5494644125899708, total steps: 15952
episode:1842, reward: -50, mean reward: -13.27, score: -53.088542428412566, epsilon: 0.5493978217744452, total steps: 15956
episode:1843, reward: -50, mean reward: -11.0, score: -55.013534391331646, epsilon: 0.5493145957398449, total steps: 15961
episode:1844, reward: -50, mean reward: -13.19, score: -52.77559111184759, epsilon: 0.5492480248985676, total steps: 15965
episode:1845, reward: -50, mean reward: -6.33, score: -56.973400055011, epsilon: 0.5490982729550128, total steps: 15974
episode:1846, reward: -50, mean reward: -17.28, score: -51.847663625234674, epsilon: 0.5490483656231255, total steps: 15977
episode:1847, reward: -50, mean reward: -13.42, score: -53.677248658198565, epsilon: 0.5489818302768307, total steps: 15981
episode:1848, reward: -50, mean reward: -13.38, score: -53.52939238339951, epsilon: 0.548915303801324, total steps: 15985
episode:1849, reward: -50, mean reward: -3.95, score: -63.20082465366312, epsilon: 0.5486492865835271, total steps: 16001
episode:1850, reward: -50, mean reward: -3.05, score: -60.94676564965846, epsilon: 0.5483169645121367, total steps: 16021
episode:1851, reward: -50, mean reward: -3.48, score: -62.61027064717189, epsilon: 0.5480180640125464, total steps: 16039
episode:1852, reward: -50, mean reward: -13.41, score: -53.64378962437962, epsilon: 0.5479516660306418, total steps: 16043
episode:1853, reward: -50, mean reward: -2.34, score: -86.67211838963273, epsilon: 0.5473379042067954, total steps: 16080
episode:1854, reward: -50, mean reward: -10.7, score: -53.50807520299037, epsilon: 0.5472550214631814, total steps: 16085
episode:1855, reward: -50, mean reward: -7.78, score: -54.493830760290805, epsilon: 0.5471390088268406, total steps: 16092
episode:1856, reward: -50, mean reward: -13.24, score: -52.94114802299957, epsilon: 0.5470727280444807, total steps: 16096
episode:1857, reward: -50, mean reward: -17.73, score: -53.19501408802938, epsilon: 0.5470230232569571, total steps: 16099
episode:1858, reward: -50, mean reward: -5.95, score: -59.45934771363119, epsilon: 0.5468573765251938, total steps: 16109
episode:1859, reward: -50, mean reward: -5.77, score: -57.655365518289884, epsilon: 0.5466917849998062, total steps: 16119
episode:1860, reward: -50, mean reward: -5.77, score: -57.729001605878565, epsilon: 0.5465262486623952, total steps: 16129
episode:1861, reward: -50, mean reward: -13.55, score: -54.215505941404786, epsilon: 0.5464600495759441, total steps: 16133
episode:1862, reward: -50, mean reward: -9.38, score: -56.28900313477439, epsilon: 0.546360767494568, total steps: 16139
episode:1863, reward: -50, mean reward: -4.53, score: -63.40546214354697, epsilon: 0.5461291865095032, total steps: 16153
episode:1864, reward: -50, mean reward: -13.39, score: -53.545193746070524, epsilon: 0.5460630403611432, total steps: 16157
episode:1865, reward: -50, mean reward: -3.06, score: -70.45463494982315, epsilon: 0.545682871113699, total steps: 16180
episode:1866, reward: -50, mean reward: -13.66, score: -54.620482007259696, epsilon: 0.5456167844700913, total steps: 16184
episode:1867, reward: -50, mean reward: -5.78, score: -52.008942042088506, epsilon: 0.5454681217352755, total steps: 16193
episode:1868, reward: -50, mean reward: -2.91, score: -75.53713443387919, epsilon: 0.5450389020518337, total steps: 16219
episode:1869, reward: -50, mean reward: -17.73, score: -53.19119822863807, epsilon: 0.5449894006367405, total steps: 16222
episode:1870, reward: -50, mean reward: -5.24, score: -57.65249718551351, epsilon: 0.5448079377933948, total steps: 16233
episode:1871, reward: -50, mean reward: -17.02, score: -51.055799613315855, epsilon: 0.5447584594735726, total steps: 16236
episode:1872, reward: -50, mean reward: -4.25, score: -63.73687380596219, epsilon: 0.5445111420783371, total steps: 16251
episode:1873, reward: -50, mean reward: -17.28, score: -51.82930349111153, epsilon: 0.5444616934366024, total steps: 16254
episode:1874, reward: -50, mean reward: -8.24, score: -57.690366665180775, epsilon: 0.5443463325007666, total steps: 16261
episode:1875, reward: -50, mean reward: -13.52, score: -54.083691691582956, epsilon: 0.5442804240504274, total steps: 16265
episode:1876, reward: -50, mean reward: -13.3, score: -53.20495269881414, epsilon: 0.5442145243872959, total steps: 16269
